기준일자,KOSPI지수(종가)-REGIME0,KOSPI지수(종가)-REGIME1,KOSPI지수(종가)-REGIME2,A000270(기아-종가)-REGIME0,A000270(기아-종가)-REGIME1,A000270(기아-종가)-REGIME2,A000660(SK하이닉스-종가)-REGIME0,A000660(SK하이닉스-종가)-REGIME1,A000660(SK하이닉스-종가)-REGIME2,A005380(현대차-종가)-REGIME0,A005380(현대차-종가)-REGIME1,A005380(현대차-종가)-REGIME2,A005490(POSCO홀딩스-종가)-REGIME0,A005490(POSCO홀딩스-종가)-REGIME1,A005490(POSCO홀딩스-종가)-REGIME2,A005930(삼성전자-종가)-REGIME0,A005930(삼성전자-종가)-REGIME1,A005930(삼성전자-종가)-REGIME2,A005935(삼성전자우-종가)-REGIME0,A005935(삼성전자우-종가)-REGIME1,A005935(삼성전자우-종가)-REGIME2,A006400(삼성SDI-종가)-REGIME0,A006400(삼성SDI-종가)-REGIME1,A006400(삼성SDI-종가)-REGIME2,A035420(NAVER-종가)-REGIME0,A035420(NAVER-종가)-REGIME1,A035420(NAVER-종가)-REGIME2,A035720(카카오-종가)-REGIME0,A035720(카카오-종가)-REGIME1,A035720(카카오-종가)-REGIME2,A051910(LG화학-종가)-REGIME0,A051910(LG화학-종가)-REGIME1,A051910(LG화학-종가)-REGIME2
20050118,6.736536238852178e-07,0.9995722565135046,0.0004270698328656052,1.0327860155945185e-09,0.42398604065506706,0.5760139583124118,4.714972075979801e-06,0.9999952373400924,4.7687829304564075e-08,2.8443353724467692e-08,0.4198874418116424,0.5801125297451004,5.5039073197193435e-06,0.9933820049980973,0.006612491094587836,1.296465689101038e-15,1.0000000000000044,3.006949363856723e-18,5.451023277793645e-46,0.9999993111917813,6.88808239069519e-07,0.6782148889398143,0.32178507611841667,3.4941761981979506e-08,2.49034121118172e-06,0.9998396266032409,0.00015788305555529048,3.2995644665170473e-28,0.9999990333847015,9.66615312923602e-07,5.92614125666135e-09,0.9999999939939176,7.994370734514587e-11
20050119,6.430211763000614e-07,0.9995998228570364,0.0003995341217813308,1.3450825330743646e-09,0.424011954243464,0.5759880444117185,4.8325710608364244e-06,0.9999951201684865,4.726045043464753e-08,3.012784728461497e-08,0.41989257747789976,0.5801073923943495,4.093983360151582e-06,0.9934936191765061,0.006502286840138357,9.631335818788997e-16,1.0000000000000049,3.1631427957640903e-18,4.358193364285473e-46,0.9999993140720825,6.859279379611174e-07,0.6753212626711914,0.3246787024323925,3.4896408942876156e-08,2.458291582905612e-06,0.9998400780265502,0.00015746368187443983,3.3358806985640317e-28,0.9999990343884405,9.656115737424397e-07,6.00007316188829e-09,0.9999999939196208,8.030870821060837e-11
20050120,6.02434101913486e-07,0.9996258879511276,0.0003735096147645213,2.021801608138066e-09,0.4240512373832519,0.5759487605952113,4.652930106852451e-06,0.999995299939871,4.7130019809678015e-08,3.37731495418278e-08,0.4199025495729266,0.5800974166540205,3.954287562817264e-06,0.9936018761730493,0.006394169539392486,9.631323209109408e-16,1.0000000000000049,3.3387615762581894e-18,4.197916500705247e-46,0.9999993161772909,6.838227294421115e-07,0.6724071748037496,0.32759279094664523,3.4249598248338006e-08,2.4189539295336055e-06,0.9998402553283925,0.00015732571768556879,2.4837497159193705e-28,0.999999026419046,9.735809683522311e-07,5.0979661206638985e-09,0.9999999948209907,8.104600298460203e-11
20050121,6.653137194662363e-07,0.9996504928224094,0.0003488418638652798,2.098009889320772e-09,0.42405751522974744,0.5759424826725072,4.4673696168708215e-06,0.9999954854105384,4.721984246426135e-08,3.57541856565676e-08,0.41990771586759645,0.5800922483783145,4.053768533320898e-06,0.9937078845562018,0.006288061675269559,1.2964602141406853e-15,1.0000000000000044,3.490908199502746e-18,4.197901738363261e-46,0.999999318269478,6.817305423666802e-07,0.6694616413420965,0.33053832547131345,3.318658322346237e-08,2.3990879539170977e-06,0.9998402978484433,0.00015730306361013075,3.157955208719893e-28,0.9999990307836258,9.692163884356173e-07,4.7262671936773346e-09,0.9999999951918371,8.189825615674765e-11
20050124,6.893903131027522e-07,0.999673751770613,0.00032555883906797324,2.5162593464665743e-09,0.42407463200032897,0.5759253654836765,4.387426998608713e-06,0.999995565156367,4.741663217375264e-08,3.513860746313835e-08,0.41990692650592093,0.5800930383555682,3.88024429007093e-06,0.993812159997161,0.006183959758553546,1.430820498762436e-15,1.0000000000000044,3.6454708127422536e-18,4.3581446014167374e-46,0.9999993206089633,6.793910566511623e-07,0.666462988842888,0.3335369784311462,3.272595889399076e-08,2.3820825076691384e-06,0.9998402268250746,0.00015739109242511145,2.832502772646187e-28,0.9999990287440751,9.712559390419015e-07,4.846776442730049e-09,0.9999999950705825,8.264376133841978e-11
20050125,6.429427906189941e-07,0.999695743124428,0.00030361393277533386,2.4286656629447077e-09,0.42407468673052084,0.5759253108410781,4.211748086552e-06,0.999995740405627,4.784628412581138e-08,3.931900150472069e-08,0.4199164172306197,0.5800835434504754,3.3968584348289363e-06,0.9939148873544142,0.006081715787155396,1.1457388944239325e-15,1.0000000000000047,3.858423442830366e-18,4.3581284416112496e-46,0.999999322989953,6.770100671975765e-07,0.663392800684197,0.3366071651045957,3.421120031177596e-08,2.366499550385733e-06,0.9998400809847683,0.0001575525156888142,2.5114273567175326e-28,0.9999990287399457,9.712600683577237e-07,4.666896333054356e-09,0.9999999952496844,8.342173904368038e-11
20050126,7.184789797244413e-07,0.9997164207896501,0.0002828607313644158,4.146849922337862e-09,0.4241237005593689,0.5758762952940459,4.465648758140013e-06,0.9999954863125395,4.803870000210988e-08,4.152471982663095e-08,0.419920457170038,0.5800795013053388,3.6365332868441523e-06,0.994015395302937,0.00598096816378042,1.617998427841528e-15,1.0000000000000042,4.035136014420302e-18,4.6096076813813716e-46,0.9999993257104404,6.742895798205376e-07,0.6602783599661385,0.3397216047690342,3.5264820529293565e-08,2.3696611123308666e-06,0.9998399268176961,0.00015770352119915627,3.7983829005157875e-28,0.9999990415478563,9.584521577669909e-07,4.786095083548196e-09,0.9999999951298086,8.409857666750869e-11
20050127,7.072387801511394e-07,0.99973596249717,0.000263330264044001,3.732302593900909e-09,0.42411543398331536,0.5758845622846467,4.399208672006606e-06,0.9999955523514015,4.843992416818016e-08,3.255008445883831e-08,0.419899760747489,0.5801002067025229,2.917029693971076e-06,0.9941152182603683,0.005881864709941855,1.7415649418076832e-15,1.000000000000004,4.219412890429769e-18,4.5242377322793575e-46,0.9999993283696464,6.716303738807025e-07,0.6571228082294205,0.34287715511364114,3.6656931631616974e-08,2.3484981921875384e-06,0.9998396831255753,0.00015796837623973105,2.9600861349648814e-28,0.9999990384670059,9.615330081496846e-07,4.726059704335935e-09,0.9999999951891798,8.476279292665651e-11
20050128,6.886630339888242e-07,0.9997543776454249,0.0002449336915355392,3.0148886790062348e-09,0.42409551460516925,0.5759044823802066,4.407111426936346e-06,0.9999955439922654,4.8896305205730967e-08,2.7928376420483306e-08,0.41988642073575466,0.5801135513359656,3.362568957308776e-06,0.9942128029751434,0.005783834455903606,1.5030012862880465e-15,1.0000000000000042,4.4589291447765465e-18,4.3580604910042e-46,0.9999993315497536,6.684502668159759e-07,0.6539528371558044,0.34604712692949074,3.59146983100431e-08,2.329225889688885e-06,0.9998394448406661,0.00015822593345145297,3.1579641678856785e-28,0.9999990397630386,9.602369754045913e-07,4.464509986158863e-09,0.99999999544999,8.550257207707147e-11
20050131,7.616693629322755e-07,0.9997716574461407,0.00022758088449072866,3.2363448722924264e-09,0.4240997445010153,0.5759002522629041,4.6513323252854434e-06,0.9999952994799651,4.918770712754077e-08,3.1203252445390166e-08,0.41989360473518256,0.5801063640616615,4.236573999905662e-06,0.9943086598517642,0.005687103574240138,2.0169534215700962e-15,1.0000000000000038,4.662139560560637e-18,4.874975012869395e-46,0.9999993361431292,6.638568912499348e-07,0.6507410315713099,0.349258932786336,3.564234747115752e-08,2.322166967906339e-06,0.9998392766581761,0.00015840117486330902,3.2995469963128693e-28,0.999999040500158,9.59499856214123e-07,4.816289119630048e-09,0.9999999950976757,8.603785702728743e-11
20050201,7.016144383191527e-07,0.9997880116759311,0.00021128670962503504,2.427876351176282e-09,0.42407358455815725,0.5759264130142305,4.602763521378188e-06,0.9999953475561336,4.968034243460541e-08,2.167289094602135e-08,0.4198630773316889,0.5801369009955164,3.64665892705553e-06,0.9944042622258957,0.005592091115181507,1.6993802110200131e-15,1.000000000000004,4.932776178249745e-18,4.9666482361554726e-46,0.9999993412562261,6.587437942937336e-07,0.6474791439146823,0.3525208200906515,3.5994659655178376e-08,2.3347814043138485e-06,0.9998392082363973,0.0001584569822055685,2.9891660392439335e-28,0.9999990372431695,9.627568446649614e-07,4.637197739412502e-09,0.9999999952761774,8.662736022040592e-11
20050202,6.860038848944841e-07,0.9998033851196159,0.0001959288764936669,2.5175311277853723e-09,0.4240771456995651,0.5759228517831679,4.710918195961738e-06,0.9999952389351754,5.01466263745912e-08,1.9240669608377537e-08,0.4198520869768252,0.5801478937826013,3.382242500342025e-06,0.9944982329990913,0.005498384758412448,1.6179905617194393e-15,1.0000000000000042,5.246631190545961e-18,5.0599717223482826e-46,0.9999993472970004,6.527030201082758e-07,0.6441703240270792,0.35582963957023794,3.640267635596708e-08,2.366574758479536e-06,0.9998392058678213,0.0001584275574276204,3.192798394648289e-28,0.9999990366944872,9.633055267871453e-07,4.877719626967779e-09,0.9999999950352049,8.707809283479925e-11
20050203,7.385845074666091e-07,0.9998178222865131,0.00018143912897381758,3.4759541991925264e-09,0.4241075231426552,0.5758924733816546,4.666696416174144e-06,0.9999952825185728,5.0785008465109004e-08,2.0819079673570888e-08,0.41985900327202474,0.5801409759089919,4.945351777202681e-06,0.9945893408579201,0.005405713790306824,2.117861949679764e-15,1.0000000000000036,5.535104193554781e-18,5.870330779366215e-46,0.9999993547951436,6.45204877043735e-07,0.6408178950446651,0.3591820685709334,3.63843947373223e-08,2.377560340350013e-06,0.9998391219654479,0.0001585004742190681,2.98915708397716e-28,0.9999990326039231,9.67396090918767e-07,5.294003523374051e-09,0.9999999946186696,8.732968125011392e-11
20050204,7.850546806546734e-07,0.9998314058317445,0.00016780911356931624,3.73220583227349e-09,0.4241154555897485,0.5758845406783095,4.64924217156457e-06,0.9999952992214383,5.153638767481408e-08,2.5793742914113218e-08,0.419877731748097,0.5801222424582563,5.788482354015154e-06,0.9946794578810766,0.005314753636573604,2.066802523902121e-15,1.0000000000000038,5.866179890160255e-18,6.091626739172578e-46,0.999999362793801,6.372062194916332e-07,0.6374132693785894,0.3625866940648859,3.6556518181141344e-08,2.373189997379847e-06,0.9998389379205668,0.00015868888944324912,2.7102228805737227e-28,0.9999990282109247,9.717890894169351e-07,5.2942748667613875e-09,0.9999999946181348,8.759302716171062e-11
20050207,9.144147115495943e-07,0.9998440735057587,0.00015501207952433707,3.6023417559467668e-09,0.4241121130866068,0.5758878833113152,5.191460395073112e-06,0.9999947566850728,5.185452976109098e-08,3.00338782327836e-08,0.41989019465589883,0.5801097753103194,5.387777133429451e-06,0.9947689251727502,0.005225687050120743,4.170011242933564e-15,1.0000000000000018,5.9777348345496324e-18,7.882266299523071e-46,0.9999993718663956,6.281336247060751e-07,0.6339556630885644,0.3660443003106916,3.660073752597989e-08,2.3716703272698873e-06,0.9998386937114068,0.00015893461827331973,2.895610853296914e-28,0.9999990294693683,9.705306458176614e-07,5.497061360780461e-09,0.9999999944151615,8.777981364482509e-11
20050211,9.199300172146463e-07,0.9998560073191215,0.00014307275085599893,3.238561760400817e-09,0.4241027301801557,0.5758972665815464,5.81217398271098e-06,0.9999941359955726,5.183044215732633e-08,2.254240388087186e-08,0.419866866985128,0.5801331104725646,5.450952230439799e-06,0.9948563002437294,0.0051382488040445234,3.440037896412336e-15,1.0000000000000024,6.202128789194839e-18,8.958001553246718e-46,0.9999993799266159,6.200734043148366e-07,0.6304401829026631,0.3695597805198343,3.657749620304279e-08,2.3587233846583048e-06,0.999838367161396,0.00015927411522677942,2.710228031686572e-28,0.9999990312534509,9.687465631839793e-07,5.532370330872603e-09,0.999999994379655,8.79770690704327e-11
20050214,1.0882087297594028e-06,0.9998669876944886,0.00013192409677640311,3.731731026820196e-09,0.42411507234055845,0.5758849239279742,7.534726591362555e-06,0.9999924148373599,5.043604639677751e-08,2.2518312620856764e-08,0.4198661279530736,0.58013384952871,7.625120874379224e-06,0.9949400697940664,0.005052305085063675,5.826890298415753e-15,1.0000000000000002,6.1690618159851274e-18,1.0742951327473342e-45,0.9999993864583598,6.135416604716247e-07,0.6268658956787463,0.3731340685592423,3.5762004998411e-08,2.3619335884744287e-06,0.9998380347697514,0.00015960329666769757,3.0222341572608695e-28,0.9999990406359837,9.593640304624601e-07,6.038054774948469e-09,0.9999999938739684,8.797925383518426e-11
20050215,1.1481932290585947e-06,0.9998772654285145,0.00012158637825118773,3.4774755211765037e-09,0.42410945065935834,0.5758905458634296,8.361263617437121e-06,0.9999915897887975,4.8947582576612684e-08,2.527463284090863e-08,0.41987537461811203,0.5801246001073512,8.774232566011919e-06,0.995022827088878,0.004968398678560201,6.408080341120938e-15,0.9999999999999994,6.0767007171249816e-18,1.017432375470642e-45,0.9999993900819202,6.099181000746035e-07,0.6232151881540396,0.37678477746472583,3.4381228091920983e-08,2.3637129553704613e-06,0.9998376562317599,0.0001599800552923727,4.010751019676519e-28,0.999999053921914,9.460781001327264e-07,6.152481136751013e-09,0.9999999937595349,8.798636213093818e-11
20050216,1.1845764646718437e-06,0.9998867996548045,0.00011201576872548171,3.731724992607563e-09,0.4241150282846433,0.575884967983895,9.249540611945378e-06,0.9999907034212534,4.7038132288896405e-08,2.339057724787278e-08,0.4198686225076526,0.5801313541018663,1.1657557348620408e-05,0.9951018323355802,0.004886510107075276,6.719487207847146e-15,0.9999999999999992,5.951306969436429e-18,9.461024215954916e-46,0.999999392001751,6.079982692129784e-07,0.6194457759930516,0.3805541892114716,3.4795470509782795e-08,2.359520000099697e-06,0.9998372164904381,0.00016042398956929145,3.6363287860017973e-28,0.999999054695077,9.453049372822115e-07,6.966831113850743e-09,0.9999999929454756,8.769562940734913e-11
20050217,1.2119574936729193e-06,0.9998956236439327,0.00010316439856811043,3.2378754827293868e-09,0.4241018728578949,0.5758981239044927,9.844605413991455e-06,0.9999901104123812,4.4982202600756063e-08,1.9261410336575802e-08,0.4198529966883985,0.5801469840502872,1.4947445793692592e-05,0.9951780913991917,0.0048069611550188174,5.826870840794696e-15,1.0000000000000002,5.9309749826342365e-18,8.326986138200523e-46,0.9999993934050534,6.065949667624137e-07,0.6155662993644591,0.3844336654316748,3.5203859763870703e-08,2.3421314883254134e-06,0.9998367103614969,0.00016094750702241436,3.557783836593969e-28,0.9999990521840846,9.478159296094807e-07,8.02997838203798e-09,0.9999999918829889,8.703502488573946e-11
20050218,1.3524656341952233e-06,0.9999036664224418,9.498111191871224e-05,3.014761823983567e-09,0.4240954780938468,0.5759045188916545,9.991707276959832e-06,0.9999899652508154,4.304190565969166e-08,2.386383978177371e-08,0.4198707911761157,0.5801291849601402,1.705697631737974e-05,0.9952529474858067,0.0047299955378798915,9.351964720169711e-15,0.9999999999999966,5.504534152118307e-18,1.0174214015318779e-45,0.9999993960926017,6.039074183239066e-07,0.611573686867615,0.3884262776063035,3.5526075264943135e-08,2.3223077287419406e-06,0.9998361964033441,0.00016148128893453767,3.372602343250059e-28,0.9999990466583308,9.533416832344479e-07,1.1771348417580728e-08,0.9999999881437676,8.488623526533715e-11
20050221,1.409441140655471e-06,0.9999111408904154,8.744966843849505e-05,3.602793986437979e-09,0.4241125959894298,0.5758874004080391,1.0189611771344275e-05,0.9999897693768406,4.101138625157235e-08,2.83925635065994e-08,0.4198860557157985,0.5801139158917338,1.7144436840198133e-05,0.9953271720720855,0.0046556834910781155,9.801962035646e-15,0.9999999999999961,4.993919418564699e-18,1.0360455936063709e-45,0.9999993979263019,6.020737182924271e-07,0.6074604145771086,0.3925395493490106,3.607387434155501e-08,2.3051284958653736e-06,0.999835730629804,0.00016196424170745286,3.0893656801651643e-28,0.9999990392181696,9.60781844502954e-07,1.3112588356632303e-08,0.9999999868050294,8.238450340423541e-11
20050222,1.2755799978524803e-06,0.9999181937985346,8.05306214618845e-05,4.301600636016181e-09,0.4241321025761059,0.5758678931225562,8.816105053424262e-06,0.9999911438007969,4.009414777702069e-08,2.8368443088502335e-08,0.4198853860236412,0.5801145856080117,2.0001378022048086e-05,0.9953962175897721,0.004583781032209607,7.387160018477236e-15,0.9999999999999986,4.718560919710186e-18,1.0174190390655838e-45,0.9999993989400381,6.010599819489884e-07,0.6032229825669931,0.39677698044223914,3.699076144344923e-08,2.2883559727800377e-06,0.9998353507147595,0.00016236092927506435,2.8956078919600655e-28,0.9999990328144908,9.671855231668106e-07,1.2500451093853728e-08,0.999999987419205,8.03460851269732e-11
20050223,1.180563534871581e-06,0.9999246729182542,7.414651820548898e-05,6.9755369512576234e-09,0.42417794162677264,0.575822051397953,7.628763586837675e-06,0.9999923314957152,3.974069589089463e-08,2.0060186120126072e-08,0.41985736669518936,0.5801426132447203,3.091182476590355e-05,0.9954548808594703,0.00451420731576758,4.374866693847477e-15,1.0000000000000016,4.765421020897289e-18,8.175999380001817e-46,0.9999993995053338,6.004946861000465e-07,0.5988670511193853,0.4011329109739732,3.7906635027964564e-08,2.281106964044054e-06,0.9998351143375129,0.00016260455553057223,2.740315352327725e-28,0.9999990290906984,9.709093157387744e-07,1.082336495773921e-08,0.9999999890974787,7.915858595987912e-11
20050224,1.4037336492767369e-06,0.9999303629520493,6.823331429598382e-05,6.988669673012954e-09,0.42418191335400035,0.5758180796575925,7.873941793532593e-06,0.9999920871623246,3.889587984673319e-08,2.5266183063762812e-08,0.41987518364396087,0.5801247910899519,6.240789678650918e-05,0.9954905525801484,0.0044470395230687305,6.408042019846224e-15,0.9999999999999993,4.587439464935492e-18,1.01740955870273e-45,0.9999994024351513,5.975648686332097e-07,0.5944088152777801,0.4055911476525993,3.706961423219086e-08,2.3031149579860416e-06,0.9998350739705174,0.00016262291453210653,3.3358876573013173e-28,0.9999990305932147,9.694067992102626e-07,1.149361538689284e-08,0.9999999884285578,7.782901758847311e-11
20050225,1.5824473626890278e-06,0.9999356205931769,6.279695945515047e-05,9.780482966120327e-09,0.4242133255211924,0.575786664698587,8.1388436170186e-06,0.9999918232753161,3.7881064915142464e-08,2.4368144371037048e-08,0.41987374590650695,0.5801262297254446,0.00011214402079764433,0.9955049789596088,0.004382877019597177,7.387149710361848e-15,0.9999999999999986,4.2827587504217584e-18,1.0938948045457256e-45,0.999999405409978,5.945900418394007e-07,0.5898115683663947,0.410188395409903,3.622369596962766e-08,2.317295117377094e-06,0.9998351060939682,0.00016257661092203025,3.2279939452935e-28,0.9999990206447481,9.79355265899086e-07,1.198882146559263e-08,0.9999999879347522,7.642823374703293e-11
20050228,1.8105793381605402e-06,0.9999403709179769,5.7818502679451044e-05,9.802362850263913e-09,0.4242164777639198,0.5757835124339795,8.15183083776495e-06,0.9999918112836664,3.688549415437753e-08,2.9502124693816607e-08,0.41988957832844787,0.5801103921695234,0.00014917888461241617,0.9955284514369175,0.00432236967847384,9.351927343692665e-15,0.9999999999999967,3.726077300043595e-18,1.458894796288874e-45,0.9999994079520653,5.920479545274765e-07,0.5850420343770654,0.41495792956607014,3.6056857875949395e-08,2.3435253700547408e-06,0.9998352084817971,0.00016244799284032704,2.0355240679191233e-28,0.9999989956784812,1.004321532962746e-06,1.3270000794174443e-08,0.9999999866553552,7.464580355365429e-11
20050302,1.7880208323887484e-06,0.9999449265280984,5.328545106366435e-05,1.360750078023601e-08,0.4242463651345808,0.5757536212581804,7.9303884062061e-06,0.9999920335988773,3.601271467406782e-08,2.8998231332629074e-08,0.4198892114479711,0.5801107595538935,0.00014976427869985628,0.9955844637617732,0.004265771959530585,5.826839100816758e-15,1.0000000000000002,3.5101041677956125e-18,1.1138733514684021e-45,0.9999994068518282,5.931481916486714e-07,0.5800793625170815,0.4199206008093335,3.6673578081064275e-08,2.351132481139452e-06,0.9998352610601936,0.00016238780733258165,2.05837556503619e-28,0.9999989816536315,1.0183463822445197e-06,1.3113342345510969e-08,0.999999986813625,7.303439509370761e-11
20050303,1.8412478161791293e-06,0.9999490066135381,4.915213863982711e-05,1.1944147411526988e-08,0.42423420572925974,0.575765782326855,7.022674141259299e-06,0.9999929416048291,3.572102771098157e-08,3.1851429006422356e-08,0.41989653114556913,0.5801034370030976,0.00016453943806428437,0.9956231141111647,0.004212346450774533,6.408029961516738e-15,0.9999999999999994,3.2055115751507045e-18,1.4330251303322534e-45,0.9999994053032885,5.946967313674651e-07,0.5749209986697335,0.4250789638916507,3.74386090429671e-08,2.34721770726274e-06,0.9998352571840814,0.00016239559821849424,1.7818073524168124e-28,0.9999989689528634,1.0310471502651913e-06,1.2205518781406403e-08,0.9999999877226311,7.185212435989129e-11
20050304,1.8676601825592468e-06,0.9999527433485148,4.538899129685103e-05,8.565590692299831e-09,0.42420231916718776,0.5757976722674839,6.285667171820102e-06,0.9999936785897847,3.5743041602076565e-08,2.7913462649898435e-08,0.4198860707135857,0.5801139013730474,0.00019791441423745875,0.9956400727179472,0.004162012867818736,4.169963906219767e-15,1.0000000000000016,3.118849500868399e-18,9.634719252637973e-46,0.999999399942376,6.000576438615982e-07,0.5695594472798804,0.4304405141235926,3.859652018728021e-08,2.3361171604392806e-06,0.9998352142590156,0.00016244962383120862,1.7818096348810965e-28,0.9999989631052224,1.0368947914974422e-06,1.149566892502648e-08,0.9999999884333373,7.099566137709017e-11
20050307,1.7734491377358852e-06,0.9999562602358473,4.1966315009129124e-05,7.485828773680807e-09,0.4241900217483114,0.5758099707661221,5.996529125207272e-06,0.9999939676832074,3.578766552696379e-08,2.952541932335173e-08,0.41989016772872345,0.5801098027459529,0.0002308879407343542,0.9956541339002642,0.004114978159004718,3.609851365675931e-15,1.0000000000000022,3.08440932259682e-18,7.882161743938419e-46,0.9999993949460134,6.050540064192203e-07,0.5639923703538935,0.4360075890649443,4.058115550591103e-08,2.3327384457123222e-06,0.9998351861717724,0.00016248108978886123,1.6676881388054598e-28,0.9999989605977897,1.0394022241227077e-06,1.3110203907030744e-08,0.9999999868202113,6.9586449613745e-11
20050308,1.668309256780773e-06,0.9999594845949218,3.884709581570066e-05,1.0821218061435543e-08,0.424224805198778,0.5757751839802661,5.621871062305489e-06,0.9999943421011523,3.602778352857936e-08,2.895266452005211e-08,0.4198881162474548,0.5801118547999764,0.00020390304044981276,0.9957243056660142,0.004071791293539144,2.8352363033885546e-15,1.000000000000003,3.1319558008082787e-18,8.327038740123475e-46,0.9999993921330187,6.078670012143622e-07,0.558235104464203,0.44176485197896975,4.3556820890089485e-08,2.3368983901307174e-06,0.9998351811306567,0.0001624819709602569,2.3237756671429214e-28,0.9999989660384117,1.0339616020966278e-06,1.1220946762902972e-08,0.9999999887101448,6.891024297022715e-11
20050309,1.7683939366333017e-06,0.999962235117044,3.59964890137074e-05,1.4525695749412828e-08,0.4242531226143065,0.5757468628602597,5.479531711473941e-06,0.9999944842005161,3.6267770342336906e-08,2.483163913357834e-08,0.41987508175630794,0.5801248934121486,0.00013778052260799494,0.9958300603651109,0.004032159112284387,2.5730963145704217e-15,1.000000000000003,3.212796987431099e-18,8.027872659194097e-46,0.9999993904269496,6.095730702546772e-07,0.552330816505726,0.4476691369518203,4.6542447062652355e-08,2.349520919115432e-06,0.9998351899600098,0.00016246051907812617,1.6865521682002903e-28,0.9999989520842957,1.0479157182763574e-06,1.1218935516685262e-08,0.999999988712817,6.824939130286651e-11
20050310,1.6761096158279419e-06,0.999964922645318,3.340124506036917e-05,1.2376855476271595e-08,0.42424086781707,0.5757591198063362,5.722194284674678e-06,0.9999942415631679,3.624254522259889e-08,2.3880147914476516e-08,0.4198715576586735,0.5801284184612743,9.552733528549114e-05,0.9959092306256677,0.0039952420390500475,2.5113507995585076e-15,1.0000000000000033,3.3081098406996735e-18,1.0174386011869547e-45,0.9999993900531561,6.099468639047365e-07,0.546322362923692,0.4536775884679072,4.860839441759523e-08,2.3537979684240523e-06,0.9998351513756578,0.00016249482638059325,1.3937249648201044e-28,0.9999989399135149,1.0600864990646166e-06,1.0952498785719686e-08,0.9999999889798107,6.769226829919737e-11
20050311,2.031728103116935e-06,0.9999669393057538,3.102896613738074e-05,1.607549101403296e-08,0.4242662926301739,0.5757336912945966,6.0999502650468176e-06,0.9999938641275986,3.5922134125412914e-08,2.5818477211110644e-08,0.4198785818043851,0.5801213923772335,8.38901611276119e-05,0.9959554610192447,0.003960648819630904,6.408035314411494e-15,0.9999999999999996,2.9708517584994414e-18,1.0939329601933695e-45,0.9999993879740505,6.120259694042795e-07,0.540228822087351,0.45977112797218783,4.9940454675391774e-08,2.3600819252902943e-06,0.9998350720542095,0.00016256786387212806,1.4730475670922457e-28,0.9999989400806676,1.0599193463447751e-06,1.1149819539599845e-08,0.99999998878312,6.706212163993047e-11
20050314,1.971983220289858e-06,0.9999691443421835,2.8883674590330466e-05,2.4996383787115075e-08,0.42430727239348615,0.5756927026103915,5.834841483458638e-06,0.9999941292936886,3.586482587064651e-08,3.121072710239814e-08,0.41989383842167216,0.5801061303676964,7.370623128280126e-05,0.9959976315866018,0.003928662182118777,4.169967039522914e-15,1.0000000000000016,2.850481504155478e-18,8.17631079966365e-46,0.9999993829773461,6.170226738036394e-07,0.5340489909962735,0.46595095715407053,5.1849649415630427e-08,2.3395046472164858e-06,0.9998348857209666,0.0001627747743934273,1.9465296621573835e-28,0.9999989475347869,1.0524652270283793e-06,9.185462669597901e-09,0.9999999907474101,6.712893820213572e-11
20050315,1.5593933959077852e-06,0.9999714981337282,2.6942472869831044e-05,1.947762116155413e-08,0.42428466194441694,0.5757153185782233,5.330931561785672e-06,0.9999946329447231,3.612371288273203e-08,2.4846571792176364e-08,0.41987536778208245,0.5801246073714418,5.66288079967851e-05,0.9960440582439052,0.0038993129481015992,2.8352378221602454e-15,1.0000000000000029,2.8669437608806494e-18,7.191278148085178e-46,0.9999993780434059,6.219566140534987e-07,0.5278034995807306,0.47219644638678976,5.403247342217477e-08,2.317051102853769e-06,0.9998346863968045,0.00016299655209989734,1.5763304048949045e-28,0.9999989407655443,1.0592344695803789e-06,7.596131538948173e-09,0.9999999923361352,6.773475475242098e-11
20050316,1.4934878139512234e-06,0.9999733405060824,2.5166006097558652e-05,1.4550605677894601e-08,0.4242544991229546,0.575745486326701,5.198516065972677e-06,0.9999947651304586,3.63534733375618e-08,2.4299439821871214e-08,0.41987128101195,0.5801286946887061,5.3151886685033705e-05,0.9960747851905998,0.0038720629227185456,2.9759054657518995e-15,1.0000000000000029,2.867957517482062e-18,6.931532411390167e-46,0.999999374128439,6.258715808276795e-07,0.5215216482679813,0.47847829613461,5.559740243849553e-08,2.296924247529413e-06,0.9998345380786492,0.0001631649971106485,1.6865545813552975e-28,0.9999989353699316,1.0646300822110387e-06,7.688521403620823e-09,0.9999999922432287,6.825179050196154e-11
20050317,1.3220698624110204e-06,0.9999751369387514,2.354099138019728e-05,8.872110713708062e-09,0.4242077648481699,0.5757922262799804,4.863150434175962e-06,0.9999951000403206,3.680924327532871e-08,1.7419580206385905e-08,0.41984243093843576,0.58015755164208,4.9433888045718e-05,0.9961034827502298,0.0038470833617279326,2.117837135916687e-15,1.0000000000000036,2.9652684719183274e-18,6.558764039486592e-46,0.9999993711733475,6.28826672459313e-07,0.515195599491997,0.484804341265316,5.924268067428661e-08,2.2771673911673915e-06,0.9998344891629329,0.00016323366968316893,1.3319052325599005e-28,0.9999989218399068,1.0781601069300655e-06,6.837836679862966e-09,0.9999999930931341,6.903095559355642e-11
