YYYYMM,PRICE_FIRST,PRICE_LAST,PROFIT,VARIANCE,Sharp-Ratio,Sharp-Ratio-Sum
200301,1025598409.0,944034486.0,-0.0795281294161992,0.12523611729599718,-0.6350255112766986,-0.6350255112766986
200302,968025214.0,956005010.0,-0.012417242677317288,0.10616223526153083,-0.11696478174868295,-0.7519902930253816
200303,982381348.0,926773013.0,-0.05660565025304206,0.1257504002823074,-0.45014290313162725,-1.2021331961570088
200304,916600068.0,1052264430.0,0.14800823907423058,0.1269527376311506,1.1658530712764525,-0.03628012488055621
200305,1048183360.0,1130813797.0,0.07883204423317691,0.08508733600665877,0.9264838686101028,0.8902037437295466
200306,1131717428.0,1228977018.0,0.08593981818578127,0.080638123654675,1.065746749686417,1.9559504934159637
200307,1236891423.0,1326806230.0,0.0726941793984774,0.0693909856814507,1.0476026343276126,3.0035531277435763
200308,1348429052.0,1408855752.0,0.044812665457166376,0.08359575836913158,0.5360638665336137,3.53961699427719
200309,1407359390.0,1270904061.0,-0.09695841017552738,0.11008845789368471,-0.8807318408362359,2.658885153440954
200310,1298637956.0,1512268564.0,0.16450359163843814,0.1044530051819017,1.5749053016900776,4.2337904551310315
200311,1528733360.0,1586638963.0,0.0378781575094299,0.12250406061470147,0.30919919976011156,4.542989654891143
200312,1633490407.0,1721368432.0,0.05379769885603007,0.10784135009630587,0.49885965641182123,5.041849311302964
200401,1746469490.0,1830590654.0,0.048166409136640574,0.05822257884761166,0.8272805858137697,5.869129897116734
200402,1835544288.0,1869088756.0,0.01827494341558486,0.07557103753212988,0.2418246991489969,6.110954596265731
200403,1892435930.0,1876239236.0,-0.008558648535065596,0.07289452529063555,-0.11741140368143793,5.993543192584292
200404,1903129790.0,1934599877.0,0.016535964685834695,0.06504387268285688,0.2542278619611306,6.247771054545423
200405,1925264544.0,1745617737.0,-0.09331019342763111,0.10309863774041847,-0.9050574815796045,5.342713572965818
200406,1774561875.0,1807660982.0,0.018651988113967566,0.10135146658268017,0.18403274015528634,5.526746313121104
200407,1815453770.0,1747844594.0,-0.03724092406935815,0.04596103482660183,-0.8102716618513437,4.716474651269761
200408,1728623742.0,1946231304.0,0.12588486245608907,0.06087596606390293,2.067891001909436,6.784365653179197
200409,1976184531.0,1985704792.0,0.004817495962880806,0.07374072399026602,0.06533019615479677,6.849695849333994
200410,2015206602.0,1978787955.0,-0.01807191727332382,0.08298269275991148,-0.21777935461325823,6.631916494720736
200411,1966345600.0,2098861304.0,0.067391868448761,0.06439148631374102,1.0465959446936963,7.678512439414432
200412,2105416091.0,2123401435.0,0.00854241785121799,0.0620003803069154,0.13778008794351196,7.816292527357945
200501,2142722067.0,2288478193.0,0.06802381337495228,0.06805796622311491,0.9994981800065745,8.815790707364519
200502,2259424990.0,2520660226.0,0.11562022955229861,0.0640038229391727,1.8064581808211766,10.622248888185695
200503,2492710956.0,2314260100.0,-0.07158906874881164,0.08487903841743082,-0.8434245967389525,9.778824291446742
200504,2394909810.0,2322465831.0,-0.03024914704408013,0.08104380829784752,-0.3732443931177347,9.405579898329007
200505,2326865270.0,2471944798.0,0.0623497758424148,0.05967945594988795,1.0447443739227296,10.450324272251736
200506,2449457524.0,2620400010.0,0.06978789561569879,0.07063761463002709,0.9879707289270907,11.438295001178826
200507,2646014276.0,2856370336.0,0.07949921582358084,0.049642284730806105,1.6014415181468604,13.039736519325686
200508,2862610568.0,2769944964.0,-0.032371013031207395,0.06363719130825238,-0.5086807315930295,12.531055787732656
200509,2810553926.0,3003187260.0,0.06853927697952307,0.058210021550309944,1.177448060559224,13.70850384829188
200510,3000285152.0,2793424382.0,-0.06894703653821235,0.0778936167375911,-0.8851436025943167,12.823360245697563
200511,2866404156.0,3070538110.0,0.07121604033845114,0.05982874287554021,1.1903315516189192,14.013691797316483
200512,3130903898.0,3525904396.0,0.1261618084963654,0.05550114900391423,2.2731386783986727,16.286830475715156
200601,3551548765.0,3648502700.0,0.02729905779570508,0.09551017955997296,0.2858235417572783,16.572654017472434
200602,3655446009.0,3724203920.0,0.01880971865832857,0.0902299306960317,0.20846429242747735,16.781118309899913
200603,3751059536.0,3605067726.0,-0.03892015271921826,0.06531101017300059,-0.5959202378913404,16.18519807200857
200604,3637315930.0,3622348016.0,-0.004115098684870082,0.0586113037628262,-0.07020998375197471,16.114988088256595
200605,3609042832.0,3412347196.0,-0.05450077628782212,0.06767636323221562,-0.8053147906428636,15.309673297613731
200606,3335447823.0,3272033999.0,-0.019012086941586074,0.0814597529454335,-0.2333923962956465,15.076280901318084
200607,3342367888.0,3266588874.0,-0.022672254084317604,0.0762056330993571,-0.2975141490492896,14.778766752268794
200608,3321373098.0,3502714090.0,0.05459819979549916,0.042999575870782826,1.269738100663391,16.048504852932187
200609,3539964934.0,3562680652.0,0.006416933055416531,0.0411156323673654,0.1560703967308995,16.204575249663087
200610,3575583439.0,3455259109.0,-0.033651663302717294,0.04000871466565896,-0.8411083331202797,15.363466916542807
200611,3435301475.0,3604327509.0,0.04920267849272239,0.03194060728652983,1.5404427990782885,16.903909715621097
200612,3665626836.0,3567414842.0,-0.026792687415822924,0.0507931713126203,-0.5274860128523987,16.376423702768697
200701,3624464405.0,3456127240.0,-0.04644470084125436,0.051268553868500724,-0.9059101015484246,15.470513601220272
200702,3512326050.0,3504330719.0,-0.0022763635511572167,0.062380950237856475,-0.036491325356178744,15.434022275864093
200703,3537069857.0,3705014078.0,0.047481171644838116,0.06342633441155858,0.74860343239677,16.18262570826086
