YYYYMM,PRICE_FIRST,PRICE_LAST,PROFIT,VARIANCE,Sharp-Ratio,Sharp-Ratio-Sum
200301,1017117646.0,926682864.0,-0.08891280409464059,0.120307177818149,-0.7390482073234005,-0.7390482073234005
200302,948297258.0,911738835.0,-0.03855164895984546,0.10570913441125743,-0.36469553151255324,-1.1037437388359537
200303,940759964.0,873499582.0,-0.07149579549922258,0.11501965779453419,-0.621596315535379,-1.7253400543713326
200304,863649456.0,997809765.0,0.15534116077761995,0.12393323978826458,1.2534261271876266,-0.47191392718370606
200305,991101843.0,1055261827.0,0.06473601522704463,0.08028211706462147,0.8063566033633203,0.3344426761796142
200306,1064090604.0,1182526079.0,0.11130205882355484,0.07312483920350951,1.5220827838512783,1.8565254600308925
200307,1195650396.0,1298580460.0,0.08608709062812037,0.06833332441180925,1.2598112468422937,3.116336706873186
200308,1330123360.0,1363970323.0,0.025446484151665453,0.06783519477466875,0.37512215062096005,3.491458857494146
200309,1366186520.0,1268213238.0,-0.07171296200463169,0.0861972116604612,-0.8319638260123273,2.6594950314818186
200310,1290236676.0,1461100524.0,0.13242829875966106,0.08933985259817499,1.4822981559560606,4.141793187437879
200311,1484769523.0,1526965648.0,0.028419309762462035,0.10306350558257858,0.2757456153060052,4.417538802743884
200312,1562655228.0,1529952972.0,-0.020927364791691595,0.08920094277826601,-0.2346092332646353,4.182929569479249
200401,1561430620.0,1704736528.0,0.09177859468389316,0.07520221500595421,1.2204240882615824,5.403353657740832
200402,1705826074.0,1768332572.0,0.0366429490982209,0.07280293199465616,0.5033169419730312,5.906670599713863
200403,1787572418.0,1851678986.0,0.0358623613535751,0.08389192740412259,0.42748286352773396,6.334153463241597
200404,1877502970.0,1840968061.0,-0.01945930823214623,0.07669250679034773,-0.2537315449257856,6.080421918315811
200405,1846174654.0,1704528697.0,-0.07672402862486703,0.12404300367171989,-0.6185276585845774,5.461894259731234
200406,1723617820.0,1757733372.0,0.019792991000754448,0.12053451144452274,0.1642101566061798,5.626104416337414
200407,1753648418.0,1666881014.0,-0.04947822101020479,0.05270689381250478,-0.9387428746268863,4.687361541710528
200408,1654092396.0,1864947252.0,0.12747465408214112,0.058395392096879044,2.182957413329091,6.870318955039619
200409,1886068858.0,1920324616.0,0.018162517160866032,0.0721036117725134,0.2518946931281154,7.122213648167735
200410,1958271095.0,1942002060.0,-0.008307856374706895,0.08805762304535289,-0.09434568055996748,7.027867967607768
200411,1922593235.0,1990757480.0,0.03545432479377261,0.05895352803040281,0.601394453873711,7.629262421481479
200412,1986077120.0,2073977730.0,0.04425840724654237,0.0572088371636393,0.7736288559745811,8.40289127745606
200501,2068277836.0,2231213398.0,0.07877837259771323,0.05789845946064726,1.3606298566761994,9.76352113413226
200502,2197715682.0,2433159792.0,0.1071312872399115,0.049844247804932934,2.1493209739902834,11.912842108122543
200503,2426715855.0,2262345790.0,-0.06773354394225112,0.07193609534882821,-0.9415793783885776,10.971262729733965
200504,2328889670.0,2211594193.0,-0.05036540739175506,0.07728488813958946,-0.6516850655303621,10.319577664203603
200505,2214443730.0,2385848986.0,0.07740330164090464,0.04988845341663681,1.5515273843925612,11.871105048596164
200506,2372854422.0,2461603985.0,0.03740202609024617,0.048192085137062815,0.7761030879629154,12.64720813655908
200507,2479087294.0,2780282398.0,0.12149435186448097,0.04214888583117627,2.8825044712004044,15.529712607759484
200508,2812932102.0,2720554220.0,-0.03284042367546631,0.06563427117148346,-0.5003548160025078,15.029357791756976
200509,2750929394.0,3031907408.0,0.10213930412493895,0.06249425253341959,1.6343791626328943,16.66373695438987
200510,3043711210.0,2816055939.0,-0.07479529275052346,0.0796066060595598,-0.9395613813075183,15.72417557308235
200511,2901770292.0,3109799690.0,0.071690512020722,0.056989889283272976,1.257951417739704,16.982126990822053
200512,3148188810.0,3465001925.0,0.10063345438293454,0.04889794876372548,2.058030181781134,19.040157172603188
200601,3488745295.0,3442980160.0,-0.013117935283378146,0.07385390761601904,-0.17762005703991815,18.86253711556327
200602,3446468146.0,3420163944.0,-0.007632219676984068,0.06935749635867099,-0.11004174137883074,18.75249537418444
200603,3406938834.0,3318810604.0,-0.025867276841166794,0.05126731408359428,-0.5045568956272748,18.247938478557167
200604,3361244293.0,3363609230.0,0.0007035897405389808,0.05682933516376161,0.012380749106275648,18.26031922766344
200605,3331730188.0,3175242188.0,-0.046968989434867166,0.06601428725043448,-0.7114973347615449,17.548821892901895
200606,3114273523.0,3031632359.0,-0.02653625745769152,0.08550369403064721,-0.31035217552331823,17.238469717378578
200607,3082895232.0,2982733050.0,-0.032489648354031384,0.07435725257988447,-0.43693987105194176,16.801529846326638
200608,3033511714.0,3262974510.0,0.07564262730254287,0.05094437103966191,1.4848083460222237,18.28633819234886
200609,3300600612.0,3312383018.0,0.0035697763483296596,0.04729487128402996,0.07547914290518568,18.361817335254045
200610,3324598952.0,3177028129.0,-0.0443875562528301,0.04412595999655715,-1.0059283980743616,17.355888937179685
200611,3165336100.0,3255082797.0,0.02835297553394093,0.03127233601848128,0.9066471886585298,18.262536125838214
200612,3287623520.0,3213602620.0,-0.022515017169605845,0.04737965394449416,-0.47520433973583814,17.787331786102374
200701,3272873530.0,3065310725.0,-0.06341913401096191,0.048177748299691896,-1.3163573693079278,16.470974416794448
200702,3100764220.0,3148765773.0,0.0154805556289604,0.05579762182845713,0.27744113676660714,16.748415553561056
200703,3158887106.0,3205132772.0,0.014639860320478322,0.045283709186975676,0.32329198697108896,17.071707540532145
