기준일자,A005930-삼성전자-종가,A000660-SK하이닉스-종가,A006400-삼성SDI-종가,A005380-현대차-종가,A000270-기아-종가,A005490-POSCO홀딩스-종가,A012330-현대모비스-종가,A015760-한국전력-종가,A033780-KT&G-종가,A003550-LG-종가
20030212,0.1337013435707132,0.072373138034285,0.047822285857505364,0.04950676820205706,0.19971756117439687,0.12173413424313781,0.18060952100356867,0.06292973161288104,0.048049854558982454,0.0835556617424725
20030213,0.08906099406844527,0.11770266854488254,0.05834465992889255,0.1164179601875224,0.11179023490760549,0.12472084812794142,0.07261616503260392,0.09462397330352199,0.09653311089404074,0.1181893850045437
20030214,0.10423493883049814,0.09014729122276756,0.06704201534457041,0.08922563622924723,0.17841152181292663,0.10008176665232146,0.10159590913337768,0.08509854320740166,0.07438903448690008,0.10977334307998914
20030217,0.1391631985996366,0.07597041188426176,0.15070685932231476,0.07579230595372569,0.10624684547605194,0.12572992317102422,0.09368242178752181,0.04478929983127988,0.04790449194341432,0.14001424203076904
20030218,0.09942721704852835,0.16482320373257303,0.06677739586826582,0.09557031327955025,0.1494815794512923,0.03610245632276275,0.10628256010109802,0.07876294178537728,0.04593938775277719,0.15683294465777498
20030219,0.12224437072595103,0.05464473532981966,0.10507085686102528,0.1379897444339916,0.07768265015078801,0.07984468071673491,0.11142069002695694,0.08358532861222485,0.051514149383126685,0.17600279375938105
20030220,0.19253269921671473,0.13600093756165432,0.08479458306996614,0.10962863260534565,0.08502601902613277,0.04187787043684653,0.10595858733360868,0.06312539441374485,0.06187384023994574,0.11918143609604064
20030221,0.07500619745762675,0.08628409506856069,0.08996645674093684,0.1294716171183404,0.10278000499470599,0.19803390120282555,0.06057767491964429,0.08377809786897601,0.030154672419011163,0.14394728220937228
20030224,0.10570714940942534,0.1800554906183522,0.1000095985675993,0.09824520571820308,0.12095061785837762,0.07452882161443096,0.0715667852462369,0.08161271709232804,0.05288817521805084,0.11443543865699576
20030225,0.18227032432132817,0.0927332319202605,0.06056709134349224,0.11631899797680353,0.08510852085032738,0.1789458586421709,0.09708021742699999,0.06623297353266136,0.01832710359745351,0.10241568038850235
20030226,0.10502782205128298,0.06542945720572972,0.16234049381709953,0.13168388199681627,0.1101302798807164,0.05439188320177919,0.11451989968182066,0.11415757499072052,0.03829398280463797,0.10402472436939673
20030227,0.10870030247207371,0.08010327531160369,0.08288768215650702,0.08700113932960517,0.13693582869243567,0.11880241227959605,0.0725285941764634,0.06992199208236512,0.0825213091087125,0.16059746439063777
20030228,0.10084973306702445,0.1009848760668621,0.128359434879407,0.07671945722025224,0.18926706879058824,0.13075960688246854,0.05363783899818704,0.08959333504707338,0.03151908723211833,0.09830956181601869
20030303,0.1560226345673124,0.06812545207451104,0.12398101813802742,0.08384395708325512,0.06684500433831161,0.17248005826643825,0.08772258565587981,0.083853805490085,0.04336251092053253,0.11376297346564679
20030304,0.15912486356940436,0.11824510016607126,0.09964856010910579,0.038565263704672094,0.10836443731102818,0.09615996978961874,0.13481273181253678,0.12122133944425562,0.0492850746427651,0.07457265945054206
20030305,0.0819349505353029,0.13473823643924296,0.050645804532923264,0.0735712438650384,0.11367019571783052,0.1272405919801755,0.08459716838119881,0.1420807415698429,0.05901858332341383,0.1325024836550309
20030306,0.04643020987276576,0.07799335839025591,0.09864817115603228,0.1146423795134018,0.12589732897936434,0.1299938994760426,0.11576387021311614,0.07576721340373886,0.10961218601048103,0.10525138298480127
20030307,0.13255708746553935,0.07451806834418352,0.06463029338676407,0.11258968668966078,0.06517374340556067,0.08255628025831621,0.12129934668552458,0.06869908317223268,0.08806532160298039,0.18991108898923778
20030310,0.1339729194340602,0.09738225534467593,0.08687166440901135,0.13655195647926988,0.09803115142552246,0.0730864207095249,0.11268785743692245,0.08839700567835655,0.08927591228564893,0.08374285679700741
20030311,0.08935165622127952,0.13624323043759673,0.09559080526672098,0.12979860450469893,0.08319319891909412,0.13247633887754376,0.05339968192433146,0.12393427823666987,0.03200013314280389,0.12401207246926076
20030312,0.09520473983274647,0.11574651534761102,0.06438723274406304,0.18157552981036076,0.12108676660016844,0.09377857074405571,0.08192104236851672,0.10964944676436583,0.06539218337891092,0.07125797240920105
20030313,0.1304772675513101,0.08798661089874328,0.07296141092345348,0.1297749497064185,0.0955324714551128,0.07541257115534535,0.09522565003180701,0.08948808758348688,0.0854028456198481,0.1377381350744745
20030314,0.030796970889677894,0.10984400471063686,0.11802932720299317,0.1288519846326922,0.04999445530141189,0.08791013904419318,0.1831016754142833,0.0659661171262664,0.09244050576547377,0.13306481991237135
20030317,0.09000470696517951,0.1034465564066567,0.098460941156674,0.0821296211384494,0.1129748394375882,0.06600927617808547,0.13307837332856948,0.15741457745946044,0.055719830047923934,0.10076127788141291
20030318,0.13480383264776508,0.13192121827213096,0.09385061261775846,0.07119096303799796,0.0771366361597012,0.07442452638408296,0.16256703263637226,0.09255771417661662,0.06088854625972565,0.10065891780784879
20030319,0.07619506855255602,0.14355215486076006,0.09040879750036386,0.09199410572475364,0.21591874633286,0.07346593811669422,0.07181423489115406,0.07857154721224584,0.042716778392103597,0.11536262841650866
20030320,0.12698499412824313,0.062136541250352895,0.12861043703241135,0.10097887100439065,0.1645029013024593,0.10170276693368777,0.04243287044957863,0.07880932688547973,0.07616936189704457,0.11767192911635202
20030321,0.13773270968517434,0.09338624656914583,0.1418125301613645,0.09086295910445925,0.15381021752772944,0.066654949243004,0.06377436441972888,0.05914651226732058,0.05706420945151647,0.13575530157055674
20030324,0.12660001480198066,0.05597322820806239,0.1305927946044598,0.10588129160126174,0.08140866176816561,0.11330160532423031,0.10432886223610678,0.11223562305703835,0.06585296982139734,0.10382494857729703
20030325,0.09514992464192515,0.1012436276743495,0.096302721138432,0.10254209677265154,0.06438007831286352,0.12430379775010388,0.07112063430704332,0.07026526436687218,0.11249360167857798,0.162198253357181
20030326,0.10204298890566699,0.11773432536103019,0.11022455667752629,0.10935139690937379,0.054570722476065425,0.10220950003961662,0.06963994961249141,0.0752901702331086,0.11440882320797799,0.14452756657714275
20030327,0.12049231891694875,0.06914582475547322,0.12676855101845572,0.1005723117177701,0.07008443106680744,0.08864567002273008,0.12948316581376437,0.07057138260296171,0.10563510530760996,0.11860123877747863
20030328,0.04756970563723934,0.085901466625652,0.1439496364992614,0.049885291854258065,0.10291836564011539,0.1344046385134478,0.07759440767600348,0.07559973429320059,0.1370500966649118,0.14512665659591012
20030331,0.1263484779034393,0.1674496378135089,0.1456027684877245,0.09728304292803168,0.044473915058821825,0.10343487900797257,0.047738149764669446,0.07067410437754307,0.13137871785755412,0.06561630680073455
20030401,0.1399319492637856,0.14272168649123,0.059439577671141254,0.08424052722623063,0.14057312275018355,0.10284130124558219,0.05823568517856063,0.1212457340755458,0.11066656122933911,0.04010385486840127
20030402,0.081916135724363,0.06906622444315305,0.09569792161224398,0.09318031582041632,0.09260110638613114,0.22320613727185928,0.07247304201170295,0.10722232410977461,0.0720364301986918,0.09260036242166389
20030403,0.10136781566109168,0.05649160235480901,0.11575840600718716,0.09368078640885107,0.17189161854927398,0.14504839329690133,0.07320147565373111,0.08586307537466047,0.027406791561665762,0.1292900351318284
20030404,0.11961784431189967,0.06273989280356576,0.09426550161293279,0.0641937689457213,0.2067811914542384,0.07565175013857288,0.08642504342014645,0.04590213161707327,0.07338517447787765,0.17103770121797185
20030407,0.11629713326262385,0.10196405635395964,0.07277667465423468,0.067096608592465,0.1325950121906931,0.11636908558819714,0.16068369317713388,0.07010021421088522,0.07837019770846304,0.0837473242613444
20030408,0.093616377145021,0.05051604858824534,0.09288114375985737,0.08494780680013622,0.16723272325109045,0.0867262052025101,0.12586571451684983,0.07653921255040444,0.09708443714608125,0.12459033103980399
20030409,0.13038952219983813,0.12906743463914452,0.09517659936306773,0.058847446896446186,0.13303858434843738,0.09960007664959805,0.09649867326161697,0.08558219396160384,0.045115316385308676,0.1266841522949385
20030410,0.12966788065468043,0.10920215952215731,0.07120320529448904,0.0808690706398046,0.13474905170180929,0.11929275512030484,0.06467542017048852,0.09234382150849975,0.06713042306919766,0.1308662123185686
20030411,0.09510890835475914,0.06417779956036164,0.12477751744456858,0.08899578431480423,0.09796827311454967,0.10366925392610557,0.09778242992459654,0.07323081547675046,0.08410585193009935,0.17018336595340489
20030414,0.08324912920643904,0.04665445910256448,0.13157979091726726,0.13064908898962665,0.09712682004146704,0.0924773517054174,0.09970280508826772,0.12416281834547198,0.06115752824748759,0.13324020835599085
20030415,0.15090449131878153,0.08902694111037848,0.13656363140624633,0.09436287660923126,0.12906035965018342,0.043438003884756986,0.06912156552668881,0.08181844701272026,0.06589140058163014,0.1398122828993828
20030416,0.14549184713756086,0.08291697940875092,0.11063183888802755,0.07062432846838373,0.09288996671085008,0.08645045247209446,0.03966258821702301,0.1627008540446731,0.07673987044927429,0.131891274203362
20030417,0.10381695098830308,0.07690433645579671,0.13004791132499044,0.09811925611348639,0.13132125209223933,0.09495143986869298,0.05417392302316124,0.13412042380455214,0.06050132949139016,0.11604317683738756
20030418,0.12028756224850543,0.05110659940298197,0.0828658512752355,0.057612359888003464,0.13449270812313802,0.11289710635978364,0.11138238985141369,0.11855545038481681,0.08681253192524213,0.12398744054087933
20030421,0.09465880806540354,0.08775778359906695,0.11554089258413883,0.12607675894369244,0.09194048784323974,0.12031857390579473,0.09726870809719064,0.08371633403008427,0.0889796453013619,0.09374200763002698
20030422,0.09226132622362024,0.07476416153439179,0.15272477651134103,0.07756596150162234,0.1211295151261432,0.07745788330071748,0.13363551002304447,0.08617081410473544,0.08886652765610883,0.09542352401827518
20030423,0.16847499508748037,0.09737190797513648,0.12795347185242714,0.07722764713617561,0.09007625214214196,0.06787744243222876,0.10668406223459484,0.10096073252725353,0.09743583960651336,0.06593764900604789
20030424,0.15246475829465417,0.0347269900712535,0.1768621985290246,0.11558551930459522,0.047130919459071496,0.06632170497609594,0.13828083010479347,0.0686686601900974,0.07847110373809932,0.12148731533231491
20030425,0.14696777763602908,0.06337420311516845,0.09641755502286406,0.0595878128247862,0.09189558231374814,0.1139193129215456,0.15654121397039722,0.05588678692153419,0.05070537557141096,0.16470437970251608
20030428,0.1290100224888962,0.0873919221341711,0.14676623416280518,0.07609992139649484,0.13830637266425166,0.07830427999327186,0.05952034276451751,0.06940628650761568,0.0811851177482478,0.13400950013972812
20030429,0.10031085907574375,0.09790899816725936,0.10932053007541395,0.1249761172775066,0.10145649200080228,0.06768553272608917,0.08318395148866382,0.06277555120786274,0.07806447059105939,0.17431749738959884
20030430,0.1105080358025163,0.07561672659976212,0.10324216967786777,0.08182789566213669,0.13786929889789212,0.10298628324886132,0.10552639159677397,0.06749346630331007,0.06244144365478619,0.1524882885560934
20030502,0.11212765592387892,0.05320485201012006,0.13667631269086356,0.11147203927048177,0.09867415801566135,0.09155850854877208,0.09153585231461903,0.09952232756436877,0.03658102469237824,0.1686472689688562
20030506,0.0862899405292413,0.09138205962295758,0.074875424921825,0.1240476190893062,0.10875109819578901,0.0910083158578688,0.14551963066062562,0.09421833428843322,0.05202574672178856,0.13188183011216464
20030507,0.09508260688031327,0.06415662652034264,0.11294713541693784,0.07610729921423506,0.11289324404596704,0.119959773092621,0.055657846180383844,0.055879937116784364,0.09120830735039968,0.21610722418201522
20030509,0.14534097884189062,0.12323845321044742,0.10787822296159863,0.0793137535154377,0.09971186161791613,0.09791327077564585,0.057381171893555946,0.08836279058035224,0.07566093998076905,0.1251985566223865
20030512,0.12689445446382164,0.0917084040595042,0.14171591736472328,0.11501681239875305,0.0759898505623132,0.06365310807879479,0.06706382222248143,0.08260735508669428,0.09095668776267876,0.14439358800023538
20030513,0.11650831118771318,0.06528657343932931,0.14301547184815028,0.07580960080185772,0.10592867149012135,0.07750352734421811,0.11773053502648452,0.10249562179298624,0.11117219545985246,0.08454949160928683
20030514,0.13963305612314567,0.059068078152062706,0.15413910624992436,0.07816862556824926,0.146035775215538,0.08323526093481382,0.055852638969370635,0.13598329527773065,0.010384177373478992,0.1374999861356859
20030515,0.1298634030703183,0.07886901754775255,0.06990948964063723,0.040766042820722416,0.19586964930469114,0.09701219187183978,0.09596778440969653,0.0717858729042248,0.06765318092653506,0.15230336750358223
20030516,0.12203852420285544,0.08636985923895389,0.1507701189514534,0.06558489710648344,0.1104218844429024,0.07652187233900133,0.1975832937703987,0.06150283722392254,0.034869144569416456,0.09433756815461243
20030519,0.09100318573661845,0.1519472680567106,0.13093558763113444,0.06837824598569399,0.12314169108653591,0.14908353133865937,0.06049283606196383,0.047128040382037384,0.04416465016247132,0.13372496355817468
20030520,0.14593143553801993,0.08918580617773575,0.14548481798544044,0.12631502276372503,0.07161996164937005,0.07446251193842615,0.0831336284619211,0.09243637399454856,0.03251622268196,0.13891421880885296
20030521,0.11310958572354964,0.04134955172333292,0.056880277010500066,0.08331531210590734,0.1589888890423982,0.15629454480238375,0.17091988195730162,0.034621517604601464,0.0735158449301658,0.1110045950998592
20030522,0.09249775607951341,0.06117133569341896,0.14433684043313857,0.06100914867158319,0.10975595702126095,0.1481917151342403,0.07138493237441759,0.1445252972717965,0.09495320263797838,0.07217381468265212
20030523,0.15230660067306517,0.11335712464540108,0.17057036904290296,0.10382149066293711,0.12465060381234423,0.05804925938244195,0.09306575831831243,0.057014367362015636,0.026543889322765447,0.10062053677781395
20030526,0.17952041535929045,0.08232080877369323,0.0930229238914955,0.13581841644291304,0.07326067728957782,0.12146257570975567,0.07920159319310038,0.0630508317774369,0.06454186255696251,0.10779989500577451
20030527,0.15682956441475124,0.09057879763573311,0.1449199290255735,0.08458214424315086,0.07701846204837107,0.1142969043875989,0.06980017155541804,0.07266017403424,0.1111784158936248,0.07813543676153853
20030528,0.10018091693646673,0.131017915823657,0.08642533768534853,0.12066633742031849,0.09064506145930973,0.05995185226436946,0.1251907676336178,0.05038750188258122,0.0420729795290555,0.19346132936527555
20030529,0.03776353313255903,0.06481489716353706,0.12114963907998613,0.1531420873272225,0.09646365401763933,0.11396024256180493,0.08109345927434405,0.1077979045987921,0.030183918917236922,0.193630663926878
20030530,0.1286207484629867,0.07908413464983213,0.09459541266620446,0.1163379743579167,0.09963999708165319,0.07644101811422459,0.08598193844473,0.05022524855644437,0.12867930095368296,0.14039422671232485
20030602,0.11053339012448168,0.11622526694069191,0.1191243177670849,0.06480407073582264,0.11343822716791604,0.1035955676565817,0.10386039577193444,0.06029158669585105,0.06880935730241075,0.13931781983722485
20030603,0.058058547910475856,0.09339698650996739,0.08882484523742327,0.08036992741226284,0.15019429360674436,0.12228147407974914,0.1459439636241035,0.0455388971920853,0.08503243160972478,0.13035863281746354
20030604,0.11918562367682024,0.12116966511784252,0.1141755818626576,0.07229914835120535,0.0657067351329582,0.08211431893718281,0.08774881532845694,0.031501281077396595,0.18226870221903435,0.12383012829644538
20030605,0.13882945317933246,0.0453312010418465,0.1810175805319125,0.1183955836699099,0.11731134987389624,0.056985255327289944,0.07931077424856964,0.12302649069397797,0.018445584305322497,0.12134672712794234
20030609,0.07537348058970117,0.06719208762351873,0.12838158531601346,0.09460421825243377,0.12024419444748621,0.09656828790541103,0.11904846392821952,0.09932001475916007,0.07456212427302736,0.1247055429050287
20030610,0.08753897104802533,0.06616244512236197,0.1590389301124458,0.13582542934855896,0.13336122933930133,0.10517055269039673,0.060726856485225876,0.0848359586239939,0.029983361716079588,0.13735626551361046
20030611,0.07765036309093529,0.0903327625303654,0.1286326589147295,0.06737157234765379,0.12537349794725133,0.1315127609320143,0.1519280755696402,0.08424227649834545,0.048481136944766634,0.09447489522429812
20030612,0.09839968528154663,0.11250703748531507,0.10585200687477139,0.10309410550874594,0.1061906149828153,0.08290766052067977,0.09702023813835535,0.09384719202087091,0.07706478562120755,0.12311667356569209
20030613,0.11762799895710985,0.07319772715413626,0.07373183363589778,0.14724383670663715,0.0967616550749076,0.06190650470469723,0.16721018517308855,0.08642764911017353,0.057587842524018454,0.11830476695933359
20030616,0.06912664843897616,0.1644329974934748,0.11774067212581227,0.058561236800063296,0.07162191274272464,0.12557991148789943,0.15234112051814716,0.09819686567748634,0.07404935838432163,0.06834927633109425
20030617,0.09901486487250451,0.05978012010588131,0.08204080273657735,0.08690238802437297,0.15867432914281324,0.09270235880798665,0.09098651257391402,0.12443330531468928,0.03924188311951442,0.16622343530174624
20030618,0.12148271857994097,0.06296719103417321,0.07087105567533528,0.07625187847592105,0.14356394953497453,0.06329725753602569,0.16138073976238143,0.08409480976589291,0.13033153696733413,0.08575886266802082
20030619,0.10999216407842956,0.10613887260142137,0.09012905679001101,0.1226425600500098,0.11578942291134879,0.1375211475433286,0.04292997695852262,0.06877740569101976,0.06650868820620352,0.139570705169705
20030620,0.10999269576040271,0.059590482853707535,0.12849931272615447,0.06207553713805909,0.08901981201155489,0.10884979654291378,0.10726067989635146,0.09696250378991969,0.06035551531513985,0.17739366396579653
20030623,0.08014661268815337,0.05233440274550618,0.09967438987024681,0.06277945295413029,0.05657194565120839,0.10587333911164516,0.17191359823743196,0.08262766124021333,0.10148300386804616,0.18659559363341832
20030624,0.11006686687039613,0.07805640838109483,0.09861397147646556,0.12705705510840093,0.07851701369393844,0.11996500629248016,0.09538300599526303,0.08043953995119349,0.12132812213768221,0.09057301009308524
20030625,0.13281330338518957,0.11242753003014297,0.100240104549848,0.1342457237737036,0.07355589717335649,0.12415342938946936,0.08141843403652882,0.08271383949074526,0.08386895919768425,0.0745627789733317
20030626,0.12054704716320327,0.09293082981527287,0.09596099396403919,0.07477129792139076,0.15172535463627193,0.10016140504265234,0.058736635267364126,0.11563299334570758,0.04754771894365291,0.141985723900445
20030627,0.1112470873967503,0.10769056858644818,0.07142725853639556,0.09607360512989448,0.04689295133097602,0.11109938011316553,0.17496701323788527,0.08496163846527274,0.059434033034886855,0.136206464168325
20030630,0.1018437019627483,0.0698019828465137,0.11731222056174544,0.09537723442811977,0.15923881433312725,0.11473859439299512,0.06099100243033366,0.058189448540365965,0.06955183886660596,0.15295516163744477
20030701,0.0420327823760349,0.0961692976941855,0.15034973616299602,0.05947640933182483,0.15072391930885193,0.15129486005564402,0.08306134102586138,0.09435181761006103,0.010436498897888542,0.16210333753665185
20030702,0.18870416834483822,0.05765183658309232,0.10598820194548968,0.06057071052483183,0.042628307299321856,0.07236322723906422,0.1301138145068818,0.09544572683005793,0.017495870353562634,0.22903813637285952
20030703,0.11764163222845025,0.04177704805731337,0.10032481941519548,0.08634122000300375,0.061419798924775705,0.11009225215523255,0.07087944996575622,0.18584230046280908,0.061210927607545464,0.16447055117991813
20030704,0.13590916144434417,0.10516741915001108,0.11681196939897887,0.09780998339104266,0.10205665608776279,0.09343768275219952,0.0997542404189416,0.09771617930570661,0.04015503912557796,0.11118166892543473
20030707,0.13472184061685233,0.07320803596296785,0.11442078379413367,0.11818427094037369,0.04680448009353784,0.08470420645927418,0.12220690202860877,0.0825976062159743,0.11018383630835808,0.11296803757991922
20030708,0.14514022046583527,0.06517554860799377,0.06828549200450247,0.1055680623497219,0.05728450841081045,0.1821156301020543,0.1703618560269977,0.05589305614115865,0.05865769069806084,0.09151793519286464
20030709,0.17355978837875935,0.06859949466699047,0.11192156422952566,0.07876243802160529,0.08661850434847285,0.11137268948520944,0.12155450371006964,0.08126848966179,0.07893102469620841,0.08741150280136892
20030710,0.12008406710349837,0.10303005102352827,0.10723539744155115,0.058847614709793536,0.11268232440268092,0.07516277670273895,0.12026238208664822,0.11060435197832771,0.06583090598875481,0.1262601285624781
20030711,0.08890204547707324,0.11059167514039443,0.07718876855367822,0.056123139112603505,0.09904034395207566,0.12650511465195383,0.12949911194929473,0.12330338190724996,0.05500351416191225,0.13384290509376415
20030714,0.12954885155475165,0.11855866421550365,0.07772852722938814,0.11034120032406533,0.10120082629023328,0.12364308744643111,0.06495573830107922,0.10405473700925863,0.08389109341821896,0.08607727421107006
20030715,0.1263511660000488,0.07937418280199386,0.12116946908270243,0.13000135816908168,0.11904449538930335,0.09557967468566368,0.11844661527557229,0.07149552523182881,0.059388709193397206,0.07914880417040782
20030716,0.109211710547291,0.10033501124221562,0.07296724761595633,0.08420106647738365,0.09457618634908546,0.09283660603433512,0.14241143783173948,0.08805328459787602,0.0707811974294273,0.14462625187469005
20030718,0.1031695936984817,0.11922803481806662,0.1636794640259894,0.07401367505474059,0.08460331503341081,0.07085302276923792,0.11550785319782006,0.10067976920521389,0.03031260369389473,0.13795266850314422
20030721,0.12698095773638166,0.09347470750468387,0.07332106111481562,0.11255646072816075,0.07452641497485799,0.07228974650853387,0.08734639706784139,0.10007303411149344,0.12288726254573852,0.1365439577074929
20030722,0.18080688521574273,0.07040761673963143,0.12204317737746981,0.10156219155629628,0.06170117855550446,0.09935752241350428,0.12636516965767844,0.0474404122934529,0.11413812057479022,0.07617772561592943
20030723,0.09908842953751215,0.130069465062799,0.08347731310412695,0.09255839777000083,0.0912541368938486,0.14211373196542756,0.11899498133486053,0.07384589888548235,0.04315648241395039,0.1254411630319916
20030724,0.07157131499945879,0.14642271026589737,0.06680419484980471,0.12252726626164209,0.08409256247619852,0.07440129014766808,0.09032393119812777,0.06713170247160379,0.0944142314143386,0.18231079591526028
20030725,0.12513758271769904,0.08113772474120032,0.14372899049723528,0.09118241083599501,0.09055053220576278,0.12966692869536806,0.10279296379986527,0.07607773380910753,0.0351416561713178,0.12458347652644897
20030728,0.12281846440589192,0.09884216396425849,0.142619031671461,0.08913214663092447,0.08552504529191704,0.06233733454583688,0.1250464186997097,0.0662942692014866,0.08092028230958556,0.1264648432789283
20030729,0.10899095313998297,0.06622864353938952,0.05439789588392836,0.0906370824227472,0.09980758033952969,0.12658492884131786,0.10638974429436424,0.1181128867340236,0.07529018550675333,0.15356009929796324
20030730,0.11278284676193692,0.04868089116243251,0.11798009192061246,0.11004110545029537,0.10745351759929003,0.11780488661652896,0.06362700173479,0.12125687608403828,0.0983270204670059,0.10204576220306952
20030731,0.09231242072124385,0.04879834738291554,0.092402307604916,0.10590597291234909,0.06851043700519653,0.12091088828233425,0.12147352551520925,0.1143479336473546,0.11904387892180454,0.11629428800667634
20030801,0.18065421735078097,0.09069800480028375,0.09980139195053683,0.0674565659004282,0.04695678915970512,0.10250614498522889,0.09330261863714444,0.13874465459029334,0.0705990836676058,0.10928052895799265
