기준일자,KOSPI지수-종가-REGIME0,KOSPI지수-종가-REGIME1,KOSPI지수-종가-REGIME2
20030506,0.00040559379379438015,0.9784667219392684,0.021127684266937244
20030507,0.008070159924527,0.972128461315859,0.01980137875961378
20030509,0.000931692598177002,0.9816262149259236,0.017442092475898945
20030512,0.0013881582234757121,0.9825781881959614,0.01603365358056319
20030513,0.18858278885294077,0.7947008721158275,0.016716339031231233
20030514,0.007927724995454015,0.9676518921640633,0.024420382840482806
20030515,0.003105445943888145,0.9801775354758256,0.016717018580285826
20030516,0.005108971118603306,0.9774722713127331,0.017418757568663408
20030519,0.004750358232742512,0.9760691863611076,0.019180455406150158
20030520,0.0025216472390784317,0.9772563727377276,0.02022198002319419
20030521,0.0018147313796871122,0.978009256384236,0.020176012236076696
20030522,0.0012521162511738631,0.9789627698904044,0.019785113858421816
20030523,0.000768839403313333,0.9792734500242705,0.01995771057241645
20030526,0.0009358474961416762,0.9808094810453286,0.018254671458529548
20030527,0.00131865328481815,0.9818669752884498,0.01681437142673186
20030528,0.0015180536771243155,0.9827190834277457,0.015762862895129695
20030529,0.002537860809190385,0.9831601355778262,0.014302003612982946
20030530,0.00436244671185102,0.9822257619580677,0.01341179133008101
20030602,0.0073750705665368115,0.9797159278391441,0.01290900159431901
20030603,0.14038321554747066,0.8324262858537685,0.027190498598760614
20030604,0.9779170061855813,0.021869738955228583,0.0002132548591898248
20030605,0.9462345036011242,0.051350391875957926,0.002415104522918144
20030609,0.9728601782845226,0.02680649804524541,0.000333323670231944
20030610,0.8448042708270355,0.15128373841004122,0.003911990762922931
20030611,0.7333187366645878,0.2609955156351176,0.0056857477002947784
20030612,0.9696352434435991,0.030112617848333988,0.00025213870806728336
20030613,0.9888493495066851,0.011091900007101595,5.8750486213252045e-05
20030616,0.991915530358481,0.008020430469949822,6.403917156867648e-05
20030617,0.9866089290979627,0.01322215362785385,0.00016891727418335184
20030618,0.9871160208909603,0.012738116406546878,0.0001458627024932801
20030619,0.989484287267603,0.010426026156186367,8.968657621029989e-05
20030620,0.9893846748538482,0.010541890034709588,7.34351114427684e-05
20030623,0.9901375892975689,0.009799638479757952,6.277222267350553e-05
20030624,0.9907611948096499,0.00918592473577397,5.288045457645818e-05
20030625,0.9910349211931332,0.008918282490509069,4.679631635761533e-05
20030626,0.9913027008213138,0.008653753520788248,4.354565789751273e-05
20030627,0.9914374403459617,0.008520406026239139,4.215362779941364e-05
20030630,0.9914977736855807,0.008460192276178023,4.203403824121677e-05
20030701,0.9916204023947627,0.008337382241314717,4.221536392252332e-05
20030702,0.9915454926915113,0.008409565649574853,4.494165891400318e-05
20030703,0.9909167288290491,0.009030514676534098,5.2756494417092365e-05
20030704,0.9905618252624436,0.009378547536377,5.9627201178879176e-05
20030707,0.9897792546144212,0.010152906131373261,6.783925420539913e-05
20030708,0.9874519070495072,0.012458919407179086,8.917354331314952e-05
20030709,0.9853284730568053,0.014550993413543803,0.000120533529650663
20030710,0.9855985462617929,0.014267176117949506,0.00013427762025776656
20030711,0.9872506402709981,0.012616793306258974,0.00013256642274337712
20030714,0.9875510725164544,0.012320553838647904,0.0001283736448974206
20030715,0.982410172117977,0.01740500558880953,0.00018482229321386222
20030716,0.9830496759426571,0.01674105421085526,0.00020926984648755444
20030718,0.9817825196405806,0.01812388161837291,9.359874104647246e-05
20030721,0.9883079225848767,0.011624766143470957,6.731127165207037e-05
20030722,0.9918245000482403,0.00810795851183708,6.754143992233685e-05
20030723,0.9894383904067169,0.010406038226984647,0.00015557136629879017
20030724,0.9897292707823732,0.010076593596987357,0.0001941356206399837
20030725,0.9882067262033637,0.011186039748607143,0.0006072340480291181
20030728,0.9785918967737758,0.019927918400161494,0.001480184826062485
20030729,0.9673412468761922,0.025762302615394632,0.006896450508413094
20030730,0.9836802830934049,0.010188542591148571,0.006131174315446615
20030731,0.9896256890228785,0.0035661500234390824,0.00680816095368222
20030801,0.9731546039950886,0.021984619407052083,0.004860776597859381
20030804,0.9810028446125881,0.01422449363912921,0.0047726617482825775
20030805,0.9888755662531888,0.0038392363407192985,0.007285197406091319
20030806,0.9804479792194555,0.012187938346605287,0.007364082433939741
20030807,0.9873187042867885,0.009125546833758963,0.0035557488794522732
20030808,0.9887329181859988,0.00806334984372212,0.0032037319702795004
20030811,0.9833384929609594,0.013018426701792384,0.0036430803372483945
20030812,0.9907749690216517,0.006598385175299869,0.0026266458030483712
20030813,0.9913002306514043,0.0062681945518804055,0.0024315747967153813
20030814,0.9934443782317383,0.003916450243877266,0.002639171524384602
20030818,0.9718953516578848,0.026683742210479245,0.0014209061316355816
20030819,0.9800312601373317,0.010798286685605396,0.009170453177063043
20030820,0.9525022109038863,0.0352227794888896,0.012275009607224172
20030821,0.9317758792211444,0.05651108256758989,0.011713038211265441
20030822,0.7713088987872649,0.22003978821234366,0.008651313000391282
20030825,0.5450184165582873,0.44405871571164285,0.010922867730070169
20030826,0.23282139125896917,0.7488517354981502,0.01832687324288078
20030827,0.11025157562532396,0.8648021170385343,0.024946307336141768
20030828,0.03023346829857234,0.9406733988680098,0.029093132833417742
20030829,0.014403383724019248,0.9509866136309536,0.03461000264502692
20030901,0.011770466954718914,0.9577831554760646,0.030446377569216393
20030902,0.008532276892095072,0.9372511742531316,0.054216548854773554
20030903,0.005358960343220753,0.9491229596820033,0.04551807997477593
20030904,0.005253218785296472,0.9479316845954129,0.0468150966192903
20030905,0.006422913559221834,0.9389734111972045,0.05460367524357398
20030908,0.0076027722487524,0.9473288035085409,0.045068424242706684
20030909,0.008812167470914546,0.9480157845601421,0.04317204796894323
20030915,0.005841894370236019,0.9435192299170688,0.050638875712695666
20030916,0.012678412094171487,0.9452878853390448,0.042033702566783473
20030917,0.00840272962761558,0.9506252334011112,0.040972036971273273
20030918,0.005939535146557637,0.9519485764209971,0.042111888432445434
20030919,0.00895623860249375,0.9581606722743327,0.032883089123173476
20030922,0.019661325422984995,0.9452229571052861,0.03511571747172864
20030923,0.08805688013680578,0.8864489927914665,0.025494127071728306
20030924,0.18951498105472647,0.7911800203348099,0.01930499861046374
20030925,0.2969285168209023,0.6872314969853166,0.0158399861937817
20030926,0.4984649890468507,0.4911207888471421,0.010414222106007166
20030929,0.6965236870500662,0.2993161216453766,0.004160191304557501
20030930,0.8707855991239776,0.1270757939014735,0.0021386069745486574
20031001,0.9332390114930142,0.06580333950916673,0.0009576489978185437
20031002,0.9680666811016405,0.031651543279175534,0.00028177561918382135
20031006,0.9366514959243551,0.06282749161056886,0.000521012465076159
20031007,0.9442730515409629,0.055459351826904174,0.0002675966321327259
20031008,0.9620928784680701,0.037720167204839776,0.00018695432709015832
20031009,0.9745545963477684,0.02529782997674719,0.00014757367548496106
20031010,0.9676425574900784,0.032082170361576415,0.0002752721483455777
20031013,0.8150690657992447,0.18362962339807395,0.0013013108026810676
20031014,0.6781758629713677,0.31700574632945505,0.004818390699177195
20031015,0.14866053992611253,0.8442286869360472,0.007110773137840497
20031016,0.08688568537182553,0.8931980925352065,0.019916222092967714
20031017,1.3768015948086773e-05,0.9942877855701016,0.005698446413950382
20031020,6.727231383120777e-05,0.9604634028246801,0.039469324861489255
20031021,1.2575056594835815e-05,0.9587315931832451,0.041255831760160434
20031022,0.004146959510887219,0.9321089133681439,0.06374412712096897
20031023,7.544100120682088e-05,0.915080931054765,0.08484362794402853
20031024,0.010442710875360146,0.9159755538678156,0.07358173525682452
20031027,0.0018625899618619523,0.9633770000470544,0.03476040999108366
20031028,6.711710307892029e-05,0.9665281966568146,0.03340468624010638
20031029,0.0017569521511574433,0.9567412735517102,0.04150177429713203
20031030,0.00017490832713282594,0.9867829627358181,0.013042128937049233
20031031,3.172650418245972e-05,0.9218441007479318,0.0781241727478858
20031103,6.8086835362877e-05,0.9099904430533696,0.08994147011126798
20031104,7.472303879429572e-06,0.9602277533158493,0.039764774380270956
20031105,7.216706936743207e-08,0.8184193428125474,0.18158058502038368
20031106,2.7400133316895746e-07,0.9338331225896448,0.06616660340902246
20031107,1.4243376323783104e-09,0.7747952493421979,0.2252047492334646
20031110,1.5432074362726984e-07,0.9543433012870549,0.04565654439220117
20031111,3.9421220876819105e-11,0.9223208956204904,0.07767910434008807
20031112,3.7712976842447946e-10,0.7205184400807039,0.2794815595421662
20031113,1.3231093879203261e-12,0.7465650952539413,0.25343490474473573
20031114,7.864820695059709e-18,0.6209159755254964,0.37908402447450307
20031117,2.9926225334609524e-17,0.48589953833979177,0.5141004616602083
20031118,1.4606516849096982e-07,0.701230925395958,0.29876892853887327
20031119,7.566651563391728e-15,0.3927679729893512,0.607232027010641
20031120,8.093105976331951e-05,0.7780952739519582,0.22182379498827892
20031121,0.00015209268555989503,0.8509143327633717,0.14893357455106854
20031124,0.00012324042451627756,0.8946834797732801,0.10519327980220343
20031125,0.0034369076233468124,0.9393518861988632,0.057211206177790117
20031126,0.0002933691540728558,0.9628730815277807,0.036833549318146204
20031127,8.869564096617224e-06,0.9652540501722233,0.034737080263679644
20031128,8.825158542025622e-05,0.9543085154277706,0.04560323298680956
20031201,1.9298191379387266e-07,0.9582773912609223,0.04172241575716426
20031202,6.6761095041012565e-09,0.9285341270409364,0.0714658662829542
20031203,1.4395972873695636e-09,0.9253017901608925,0.07469820839950989
20031204,4.8072708082069816e-09,0.8962773292640257,0.10372266592870388
20031205,8.59750153022812e-09,0.8758478160701467,0.12415217533235132
20031208,2.0108376420012196e-06,0.8969490890385209,0.10304890012383686
20031209,1.2372834088787634e-05,0.9563818376268219,0.04360578953908931
20031210,2.0259731186132346e-05,0.9999491356854283,3.060458338541607e-05
20031211,5.08896644274503e-07,0.9303177287284403,0.0696817623749151
20031212,8.225486026122177e-07,0.9370847814665948,0.06291439598480256
20031215,1.1906035543971097e-08,0.9261748892007563,0.07382509889320786
20031216,1.1615570072081738e-11,0.9122159425565013,0.08778405743188283
20031217,4.66154310071178e-10,0.8954431567488035,0.10455684278504242
20031218,9.404472415536477e-08,0.8543750052674155,0.14562490068786016
20031219,1.7329187767980625e-08,0.9123813874464353,0.08761859522437673
20031222,8.790074032442343e-09,0.9350075348236246,0.06499245638630122
20031223,1.0240228942714676e-07,0.9301176198680415,0.06988227772966935
20031224,9.239404798173992e-08,0.9274033731948311,0.07259653441112084
20031226,5.494743697207142e-06,0.7242059009123188,0.27578860434398456
20031229,6.573418079816646e-06,0.8503902101605744,0.14960321642134558
20031230,2.4424496669368253e-06,0.8579751369463904,0.14202242060394243
20040102,3.6581274339887504e-08,0.7335800703452715,0.26641989307345365
20040105,2.329741858548145e-09,0.8133648564280959,0.18663514124216174
20040106,5.663603054552202e-10,0.6071197394462274,0.39288025998741216
20040107,5.651950617600045e-10,0.4913019623840227,0.5086980370507824
20040108,2.5670747342117304e-10,0.6364790275234519,0.36352097221984037
20040109,4.23307591981183e-10,0.36393474838364,0.636065251193052
20040112,8.196407690051249e-17,0.6628278388393116,0.337172161160688
20040113,4.040807329192504e-18,0.3361164218304398,0.6638835781695601
20040114,2.0149835498763305e-18,0.04061008459199209,0.9593899154080076
20040115,2.6728181100937977e-16,0.03694733369815495,0.9630526663018448
20040116,1.3245357891769109e-14,0.0037551224870365795,0.9962448775129505
20040119,7.845453194779615e-13,0.025817101623858394,0.974182898375357
20040120,1.0418364605789456e-18,0.022943991263184263,0.977056008736816
20040126,7.024640364449117e-16,0.005534614019382004,0.9944653859806176
20040127,1.2248529303297996e-21,0.0056673206848302515,0.9943326793151702
20040128,1.218201618916196e-19,0.010524557830044972,0.9894754421699548
20040129,3.760511399417032e-19,0.006688382048945818,0.9933116179510544
20040130,1.2559045853769304e-17,0.008214359080758965,0.9917856409192413
20040202,4.823512121919059e-10,0.0003686134422226382,0.9996313860754262
20040203,1.677660566228547e-11,0.0007336184015224054,0.9992663815817014
20040204,1.0571281615733444e-09,1.521189687641685e-05,0.999984787045995
20040205,1.6071254672545874e-10,7.980350838523499e-07,0.9999992018042038
20040206,2.8196130713448017e-10,2.3708969179003483e-07,0.9999997626283472
20040209,1.864302833410142e-12,2.466987856604689e-07,0.9999997532993502
20040210,6.3529954157588e-15,6.597899514598398e-08,0.9999999340209982
20040211,3.8109440766175027e-10,0.15792201673626594,0.8420779828826398
20040212,1.4493793978927172e-10,0.176378313683308,0.8236216861717544
20040213,2.1011822691878185e-14,0.007465841211245577,0.9925341587887331
20040216,4.882957288855929e-13,0.04897491993343808,0.9510250800660733
20040217,1.6439276106075262e-12,0.022620457361947097,0.9773795426364094
20040218,3.2187600658463986e-08,0.11789124859307445,0.882108719219325
20040219,3.640023526079841e-07,0.04568032581369215,0.9543193101839551
20040220,4.4095134085434474e-11,8.214901358053376e-09,0.9999999917410031
20040223,1.4122317402721445e-12,0.009912690807909772,0.9900873091906777
20040224,1.2916223504709837e-12,0.030715101166941067,0.9692848988317674
20040225,1.1442401617119752e-11,0.005609726162358213,0.9943902738261993
20040226,3.163311710366736e-09,0.010541794618615978,0.9894582022180725
20040227,4.07019415851872e-09,0.011319555368516119,0.9886804405612896
20040302,1.4426541002097118e-11,0.006492693057725988,0.9935073069278472
20040303,4.1553227818672845e-13,0.004026534360323223,0.9959734656392609
20040304,1.231833295120163e-12,0.0038895853432196576,0.9961104146555484
20040305,3.96632794399191e-14,0.002739122145897065,0.9972608778540627
20040308,1.1062231823793978e-13,0.0025546172444584907,0.997445382755431
20040309,5.752329389760799e-13,0.002749018374634504,0.9972509816247904
20040310,9.675015919558036e-13,0.0023166876553151394,0.9976833123437171
20040311,4.8341232289874975e-12,0.003942016248058115,0.9960579837471074
20040312,1.1978767246827046e-11,0.005106128890395612,0.9948938710976255
20040315,2.030936601929907e-09,0.007784257523393115,0.99221574044567
20040316,1.6050866231594744e-09,0.01015526953673813,0.9898447288581756
20040317,9.283651083948102e-09,0.011376216914826418,0.9886237738015224
20040318,7.948774962480439e-11,0.005884456147220224,0.9941155437732923
20040319,2.0609897667649084e-10,0.00509760191039239,0.9949023978835089
20040322,9.388351261724175e-13,0.002083713769395072,0.9979162862296659
20040323,8.632251137921819e-09,0.008328917554706492,0.9916710738130422
20040324,4.386221365175854e-09,0.009362392412428873,0.9906376032013496
20040325,1.2250697277994826e-08,0.010603302433858815,0.9893966853154441
20040326,7.479480518989274e-08,0.013221084101567075,0.9867788411036277
20040329,6.691316884259586e-09,0.011935510009050618,0.9880644832996329
20040330,1.3860766218606853e-08,0.01020938687946843,0.989790599259765
20040331,6.067138063982248e-10,0.008077119484723394,0.9919228799085631
20040401,8.396814643933567e-11,0.00661262349046224,0.9933873764255692
20040402,5.198427782003604e-11,0.00577946466874937,0.9942205352792658
20040406,6.075012739058191e-10,0.008165395295341545,0.9918346040971575
20040407,6.68512742582496e-14,0.003059634190123621,0.9969403658098099
20040408,1.5552772154470792e-14,0.002304465142792476,0.9976955348571922
20040409,1.129582259856782e-15,0.002408351789429593,0.9975916482105694
20040412,8.009893431749187e-14,0.0024029351234397616,0.9975970648764797
20040413,3.0388155030546828e-15,0.0018226547011296764,0.9981773452988669
20040414,8.990811123859158e-15,0.0019456931742479248,0.9980543068257428
20040416,2.707438661871563e-15,0.0018273239266287475,0.9981726760733687
20040419,6.525872251597173e-13,0.0028640144351466967,0.9971359855642005
20040420,2.347586835368491e-13,0.003088619642395549,0.9969113803573696
20040421,1.079701179760515e-15,0.0017758708327224747,0.9982241291672764
20040422,2.4591115316043953e-17,0.0011704192761645745,0.9988295807238351
20040423,1.9783201931916544e-16,0.0013757850315576467,0.9986242149684427
20040426,2.3459934032305695e-17,0.001304015893425815,0.998695984106574
20040427,8.757602376287605e-16,0.001284435137528968,0.9987155648624699
20040428,3.0089091766442146e-18,0.0012241749304798227,0.9987758250695206
20040429,2.4953921379790164e-14,0.005412261550331877,0.9945877384496435
20040430,4.773638691631899e-13,0.0033520151907126443,0.9966479848088097
20040503,1.2835528586982846e-09,0.010994729204769474,0.989005269511678
20040504,1.9017126957187195e-11,0.005605962752111497,0.9943940372288711
20040506,3.143707576363821e-11,0.008095363639998583,0.9919046363285648
20040507,1.187116953114475e-08,0.009898790125071933,0.9901011980037587
20040510,2.4977212822543677e-08,0.01454579103544519,0.9854541839873423
20040511,5.210627514561577e-05,0.03445353477259463,0.9654943589522602
20040512,0.00012404760772483282,0.06328992062829818,0.936586031763977
20040513,6.878585218723429e-06,0.06876677102340152,0.9312263503913798
20040514,0.00022325356266051735,0.10292454758636392,0.8968521988509756
20040517,0.003536622681807993,0.22837780745810946,0.7680855698600826
20040518,0.0534785157062408,0.5469561966168364,0.3995652876769228
20040519,0.2323450712989203,0.637355238219872,0.1302996904812075
20040520,0.10722343160014121,0.7991887637396223,0.09358780466023625
20040521,0.1097231728663137,0.8349105041721354,0.0553663229615509
20040524,0.019938338587678125,0.9385642560287561,0.0414974053835654
20040525,0.014445230618170055,0.9103332886408696,0.07522148074095977
20040527,0.003247088950602702,0.9358526986502108,0.06090021239918668
20040528,0.00010575936945700469,0.9497189273435626,0.05017531328698023
20040531,0.00021873271427080057,0.8024508493918106,0.19733041789391834
20040601,0.001189034873142783,0.8143234960173759,0.18448746910948147
20040602,0.0002208220911498208,0.7938752019420696,0.20590397596678042
20040603,0.0009323555161942126,0.8670956681307326,0.1319719763530733
20040604,0.01077865979802792,0.9526012116338488,0.036620128568123606
20040607,0.0054352874800530524,0.9562494160715448,0.038315296448401884
20040608,0.0012633766795027515,0.951068197599805,0.047668425720692145
20040609,0.0006261525719991112,0.9083431868816145,0.0910306605463859
20040610,0.002722397105804561,0.9614917260823848,0.035785876811811085
20040611,0.000760269717868043,0.9586810777424521,0.040558652539679906
20040614,0.03462898951055535,0.9503221817232649,0.015048828766180087
20040615,0.1320310151745045,0.8581516879434488,0.009817296882047261
20040616,0.24916845415363548,0.7426868726967234,0.008144673149641294
20040617,0.30385711324935305,0.6885129495661919,0.007629937184454937
20040618,0.26668107624253823,0.7201701281173568,0.0131487956401048
20040621,0.6650714063203741,0.32839131052305964,0.006537283156566905
20040622,0.7505963336950108,0.2468612463528639,0.0025424199521251268
20040623,0.8720081464775505,0.12678765350881846,0.0012042000136309413
20040624,0.9782473293747461,0.021453522701523807,0.00029914792372994934
20040625,0.9171122566474111,0.08233334010125556,0.0005544032513337124
20040628,0.5289392291057625,0.4672527803182509,0.0038079905759863244
20040629,0.7560191779536196,0.24035604186948623,0.003624780176894343
20040630,0.35316961717963813,0.6133042751379608,0.03352610768240093
20040701,0.06609990634891486,0.9092346953885317,0.02466539826255341
20040702,0.046610893484547146,0.8671773306714193,0.08621177584403306
20040705,0.06658531155611425,0.9235348348084959,0.009879853635389606
20040706,0.11166432584351446,0.8831047821728489,0.005230891983636737
20040707,0.05176963554006158,0.9398791623955335,0.008351202064405094
20040708,0.036075346201072056,0.9554149365501033,0.008509717248824693
20040709,0.14620456648878402,0.8504920490160226,0.003303384495192945
20040712,0.4252745541820277,0.5690493825591064,0.005676063258865997
20040713,0.6213206006430433,0.3747504789855316,0.003928920371425546
20040714,0.7140346555952214,0.2824526121004731,0.0035127323043054087
20040715,0.8583123357426784,0.14020630460788008,0.0014813596494417406
20040716,0.9366640919800239,0.06259023536813206,0.000745672651844371
20040719,0.9652473185574852,0.03417115746521192,0.0005815239773023789
20040720,0.9664081325445237,0.03305377291233654,0.0005380945431399687
20040721,0.9781830598133987,0.02158261519073252,0.00023432499586831598
20040722,0.9695012596131661,0.030140866841653333,0.00035787354518036334
20040723,0.9768903748065663,0.02279273204987877,0.00031689314355500946
20040726,0.98201266998144,0.017721941349378587,0.0002653886691815179
20040727,0.9838963328555881,0.015884520753293833,0.00021914639111796015
20040728,0.9824725677553527,0.017474397039265108,5.3035205382432554e-05
20040729,0.967428414715828,0.03203611537642527,0.0005354699077472292
20040730,0.9776608788897307,0.021830025975419453,0.0005090951348496568
20040802,0.9806519345090449,0.018435863092203145,0.000912202398752003
20040803,0.9892965095424205,0.009675560835925521,0.0010279296216538
20040804,0.9875545356978955,0.01236755084295403,7.791345915024647e-05
20040805,0.9881538932450976,0.007440378109537893,0.004405728645364392
20040806,0.9883321571304315,0.01057612347374309,0.0010917193958248491
20040809,0.9822632088123332,0.014536070795706053,0.0032007203919608923
20040810,0.9823659542089912,0.017353733981481444,0.00028031180952686903
20040811,0.9862668229518857,0.007962053461249044,0.005771123586865574
20040812,0.9833615755420709,0.01361735578075366,0.003021068677175449
20040813,0.8505354214638192,0.14493533386223897,0.004529244673941639
20040816,0.7505063648309742,0.240073069988829,0.009420565180196648
20040817,0.4999777727291951,0.49106868052471275,0.00895354674609243
20040818,0.27788239053197533,0.7139285015107281,0.008189107957297114
20040819,0.102785088403893,0.8860435342822812,0.011171377313825757
20040820,0.00920220394878709,0.9774508453098691,0.013346950741343594
20040823,0.014814193118078123,0.9357347735500062,0.049451033331915965
20040824,0.0037894464014829503,0.9431015407786083,0.053109012819908555
20040825,0.0024949888671948503,0.973161464627901,0.02434354650490399
20040826,0.00014757435071834993,0.923404733210683,0.07644769243859895
20040827,0.00021781928853943514,0.9607417535228612,0.03904042718859951
20040830,0.00029167136621774533,0.9528731020876792,0.046835226546103656
20040831,0.0006793717090561946,0.9532899219644622,0.04603070632648165
20040901,0.0009586256593370561,0.9520392161809575,0.047002158159705064
20040902,0.000200368511131339,0.9439622363148722,0.05583739517399672
20040903,8.31279023068262e-05,0.929694231498269,0.0702226405994239
20040906,0.00014795387502998042,0.9205117194874983,0.07934032663747194
20040907,0.00010918999547655038,0.9081008563676681,0.09178995363685513
20040908,0.00023613741150135969,0.9044468240028681,0.09531703858563083
20040909,0.0003508181830297223,0.9079145397233074,0.09173464209366258
20040910,0.00016908900134539272,0.9052401713546432,0.09459073964401105
20040913,1.899400866898002e-05,0.8660111948670515,0.13396981112427936
20040914,9.605325329117803e-05,0.9349355643030767,0.0649683824436319
20040915,4.9174094281894885e-06,0.9584356408067817,0.04155944178379052
20040916,0.00020444608056351343,0.7393975040277585,0.260398049891678
20040917,2.8443944657800246e-06,0.8651813880682615,0.13481576753727254
20040920,7.956478174048668e-06,0.8948397344372181,0.1051523090846082
20040921,1.2277299525288596e-06,0.9350180684579915,0.06498070381205609
20040922,3.027445006571324e-07,0.9445848724382118,0.05541482481728733
20040923,2.0158684070415933e-05,0.19820495604777247,0.8017748852681573
